,,,Date,,,Age group,,,Incidence,,Confidence Interval,,,,,,,,,,,,,,,,
WW,Norway,Norway,1989,1993,M,0,4,,15.2,,,,#DIV/0!,,,Patterson (2019),,Table image cropped.,,,,,,,,,
WW,Norway,Norway,1989,1993,M,5,9,,27.2,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1989,1993,M,10,14,,28.8,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1989,1993,F,0,4,,12.3,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1989,1993,F,5,9,,23.9,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1989,1993,F,10,14,,28.6,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1994,1998,M,0,4,,14.9,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1994,1998,M,5,9,,30.7,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1994,1998,M,10,14,,33.6,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1994,1998,F,0,4,,13.2,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1994,1998,F,5,9,,27.7,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1994,1998,F,10,14,,27.7,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1999,2003,M,0,4,,18.5,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1999,2003,M,5,9,,32,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1999,2003,M,10,14,,41.9,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1999,2003,F,0,4,,19.5,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1999,2003,F,5,9,,32.9,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,1999,2003,F,10,14,,32.7,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,2004,2008,M,0,4,,21,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,2004,2008,M,5,9,,34.4,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,2004,2008,M,10,14,,46.7,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,2004,2008,F,0,4,,17.8,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,2004,2008,F,5,9,,39.2,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,2004,2008,F,10,14,,39.8,,,,#DIV/0!,,,Patterson (2019),,,,,,,,,,,
WW,Norway,Norway,2009,2013,M,0,4,,21.5,,,,#DIV/0!,,,Patterson (2019),,Data also provided as per above.,,,,,,,,,
WW,Norway,Norway,2009,2013,M,5,9,,34.7,,,,#DIV/0!,,,Patterson (2019),,Data also provided as per above.,,,,,,,,,
WW,Norway,Norway,2009,2013,M,10,14,,49.2,,,,#DIV/0!,,,Patterson (2019),,Data also provided as per above.,,,,,,,,,
WW,Norway,Norway,2009,2013,F,0,4,,18.6,,,,#DIV/0!,,,Patterson (2019),,Data also provided as per above.,,,,,,,,,
WW,Norway,Norway,2009,2013,F,5,9,,37.4,,,,#DIV/0!,,,Patterson (2019),,Data also provided as per above.,,,,,,,,,
WW,Norway,Norway,2009,2013,F,10,14,,40.1,,,,#DIV/0!,,,Patterson (2019),,Data also provided as per above.,,,,,,,,,
WW,Poland-Upper Silesia,Poland,1989,2019,M,0,14,1678,,,,,#DIV/0!,,,Deja (2020) abstract,,,,,,,,,,,
WW,Poland-Upper Silesia,Poland,1989,2019,F,0,14,1544,,,,,#DIV/0!,,,Deja (2020) abstract,,,,,,,,,,,
WW,Poland-Upper Silesia,Poland,1989,1989,M+F,0,14,,4.68,,,,#DIV/0!,,,Deja (2020) abstract,,,,,,,,,,,
WW,Poland-Upper Silesia,Poland,2019,2019,M+F,0,14,,23.97,,,,#DIV/0!,,,Deja (2020) abstract,,,,,,,,,,,
WW,Poland-Upper Silesia,Poland,1989,2019,M+F,0,4,,9.41,,,,#DIV/0!,,,Deja (2020) abstract,,,,,,,,,,,
WW,Poland-Upper Silesia,Poland,1989,2019,M+F,5,9,,16.06,,,,#DIV/0!,,,Deja (2020) abstract,,,,,,,,,,,
WW,Poland-Upper Silesia,Poland,1989,2019,M+F,10,14,,18.07,,,,#DIV/0!,,,Deja (2020) abstract,,,,,,,,,,,
WW,Qatar,Qatar,2012,2012,M+F,0.5,14,,25.91,,,,#DIV/0!,,,Alyafei (2018),,,,,,,,,,,
WW,Qatar,Qatar,2013,2013,M+F,0.5,14,,26.05,,,,#DIV/0!,,,Alyafei (2018),,,,,,,,,,,
WW,Qatar,Qatar,2014,2014,M+F,0.5,14,,24.65,,,,#DIV/0!,,,Alyafei (2018),,,,,,,,,,,
WW,Qatar,Qatar,2015,2015,M+F,0.5,14,,33.49,,,,#DIV/0!,,,Alyafei (2018),,,,,,,,,,,
WW,Qatar,Qatar,2016,2016,M+F,0.5,14,,31.83,,,,#DIV/0!,,,Alyafei (2018),,,,,,,,,,,
WW,Qatar,Qatar,2012,2016,M+F,0.5,14,440,,,,,#DIV/0!,,,Alyafei (2018),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M,0,4,13,1.09,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M,5,9,25,1.66,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M,10,14,101,5.53,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M,0,14,139,3.07,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,F,0,4,16,1.44,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,F,5,9,48,3.49,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,F,10,14,117,7.17,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,F,0,14,181,4.39,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M+F,0,4,29,1.26,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M+F,5,9,73,2.53,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M+F,10,14,218,6.3,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M+F,0,14,320,3.7,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M,0,4,17,1.45,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M,5,9,45,3.16,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M,10,14,101,5.69,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M,0,14,163,3.73,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,F,0,4,21,1.91,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,F,5,9,60,4.59,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,F,10,14,102,6.37,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,F,0,14,183,4.56,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M+F,0,4,38,1.67,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M+F,5,9,105,3.84,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M+F,10,14,203,6.02,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M+F,0,14,346,4.13,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M,0,4,20,1.7,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M,5,9,37,2.78,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M,10,14,98,5.69,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M,0,14,155,3.66,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,F,0,4,23,2.08,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,F,5,9,60,4.89,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,F,10,14,117,7.47,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,F,0,14,200,5.13,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M+F,0,4,43,1.88,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M+F,5,9,97,3.79,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M+F,10,14,215,6.53,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M+F,0,14,355,4.37,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M,0,4,21,1.76,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M,5,9,48,3.85,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M,10,14,103,6.18,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M,0,14,172,4.19,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,F,0,4,22,1.96,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,F,5,9,59,5.12,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,F,10,14,142,9.31,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,F,0,14,223,5.87,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M+F,0,4,43,1.86,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M+F,5,9,107,4.46,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M+F,10,14,245,7.68,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M+F,0,14,395,5,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M,0,4,19,1.59,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M,5,9,35,2.88,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M,10,14,101,6.37,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M,0,14,155,3.88,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,F,0,4,16,1.42,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,F,5,9,50,4.43,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,F,10,14,109,7.5,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,F,0,14,175,4.72,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M+F,0,4,35,1.51,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M+F,5,9,85,3.62,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M+F,10,14,210,6.91,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M+F,0,14,330,4.28,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M,0,4,16,1.35,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M,5,9,39,3.23,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M,10,14,106,7.06,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M,0,14,161,4.13,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,F,0,4,27,2.41,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,F,5,9,46,4.08,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,F,10,14,112,8.14,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,F,0,14,185,5.1,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M+F,0,4,43,1.86,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M+F,5,9,85,3.64,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M+F,10,14,218,7.58,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M+F,0,14,346,4.6,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M,0,4,22,1.86,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M,5,9,35,2.94,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M,10,14,106,7.44,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M,0,14,163,4.29,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,F,0,4,35,3.13,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,F,5,9,49,4.39,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,F,10,14,111,8.49,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,F,0,14,195,5.51,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M+F,0,4,57,2.48,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M+F,5,9,84,3.64,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M+F,10,14,217,7.94,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M+F,0,14,358,4.88,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M,0,4,23,1.97,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M,5,9,34,2.85,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M,10,14,101,7.59,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M,0,14,158,4.28,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,F,0,4,26,2.34,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,F,5,9,42,3.75,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,F,10,14,85,6.93,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,F,0,14,153,4.43,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M+F,0,4,49,2.15,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M+F,5,9,76,3.28,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M+F,10,14,186,7.27,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M+F,0,14,311,4.35,,,,#DIV/0!,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M,0,4,20,1.75,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M,5,9,45,3.72,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M,10,14,111,8.9,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M,0,14,176,4.89,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,F,0,4,15,1.38,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,F,5,9,56,4.92,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,F,10,14,86,7.46,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,F,0,14,157,4.64,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M+F,0,4,35,1.57,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M+F,5,9,101,4.3,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M+F,10,14,197,8.21,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M+F,0,14,333,4.77,,,,#DIV/0!,,,Chae (2020),,Data also provided as per above.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M,0,14,139,3.07,,2.58,3.63,41%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,F,0,14,181,4.39,,3.78,5.08,34%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2008,2008,M+F,0,14,320,3.7,,3.31,4.13,25%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M,0,14,163,3.73,,3.18,4.34,36%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,F,0,14,183,4.56,,3.93,5.28,34%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2009,2009,M+F,0,14,346,4.13,,3.7,4.59,24%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M,0,14,155,3.66,,3.11,4.29,38%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,F,0,14,200,5.13,,4.44,5.89,33%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2010,2010,M+F,0,14,355,4.37,,3.92,4.85,24%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M,0,14,172,4.19,,3.59,4.86,35%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,F,0,14,223,5.87,,5.12,6.69,31%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2011,2011,M+F,0,14,395,5,,4.52,5.51,22%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M,0,14,155,3.88,,3.29,4.54,38%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,F,0,14,175,4.72,,4.04,5.47,35%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2012,M+F,0,14,330,4.28,,3.83,4.77,25%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M,0,14,161,4.13,,3.52,4.82,37%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,F,0,14,185,5.1,,4.4,5.9,34%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2013,2013,M+F,0,14,346,4.6,,4.13,5.11,24%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M,0,14,163,4.29,,3.66,5.01,37%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,F,0,14,195,5.51,,4.76,6.34,33%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2014,2014,M+F,0,14,358,4.88,,4.39,5.41,23%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M,0,14,158,4.28,,3.64,5,37%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,F,0,14,153,4.43,,3.75,5.19,38%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2015,2015,M+F,0,14,311,4.35,,3.88,4.86,25%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M,0,14,176,4.89,,4.19,5.66,35%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,F,0,14,157,4.64,,3.95,5.43,37%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2016,2016,M+F,0,14,333,4.77,,4.27,5.31,24%,,,Chae (2020),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M,0,4,,0.67,,0.55,0.8,45%,,,Kim (2016),,Data from National Health Insurance Service (NHIS) registry.,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M,5,9,,1.14,,0.97,1.3,34%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M,10,14,,1.47,,1.15,1.8,57%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M,0,14,,1.07,,0.96,1.18,23%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,F,0,4,,0.79,,0.68,0.89,31%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,F,5,9,,1.75,,1.46,2.04,40%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,F,10,14,,2.53,,2.18,2.89,33%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,F,0,14,,1.67,,1.5,1.85,23%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M+F,0,4,,0.73,,0.62,0.81,31%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M+F,5,9,,1.43,,1.21,1.64,36%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M+F,10,14,,1.98,,1.72,2.24,30%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,1995,2000,M+F,0,14,,1.36,,1.23,1.48,20%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M,0,4,,1.38,,1.02,1.82,78%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M,5,9,,2.69,,2.17,3.28,51%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M,10,14,,4.16,,3.58,4.81,34%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M,0,14,,2.84,,2.54,3.17,25%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,F,0,4,,2,,1.55,2.55,65%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,F,5,9,,3.66,,3.04,4.37,44%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,F,10,14,,4.79,,4.14,5.52,33%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,F,0,14,,3.56,,3.22,3.94,22%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M+F,0,4,,1.68,,1.39,2.02,45%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M+F,5,9,,3.16,,2.75,3.61,31%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M+F,10,14,,4.46,,4.02,4.94,23%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea,Republic of Korea,2012,2014,M+F,0,14,,3.19,,2.96,3.43,16%,,,Kim (2016),,,,,,,,,,,
WW,Republic of Korea-Seoul,Republic of Korea,1990,1991,M,0,4,,0.3,,,,#DIV/0!,,,DIAMOND (2006),,Table image cropped.,,,,,,,,,
